project_id,reporting_month,anomaly_type,reason,method,anomaly_score
618005,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 272.96 for progress 98.0%,rule_based,
618005,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 274.77 for progress 98.65%,rule_based,
618005,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 274.77 for progress 98.65%,rule_based,
618005,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 274.77 for progress 98.65%,rule_based,
618005,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 274.77 for progress 98.65%,rule_based,
618006,2025-12,expenditure_progress_divergence,Expenditure 0.00 below expected 493.21 for progress 98.0%,rule_based,
618006,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 493.21 for progress 98.0%,rule_based,
618006,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 497.14 for progress 98.78%,rule_based,
618006,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 497.14 for progress 98.78%,rule_based,
618006,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 497.14 for progress 98.78%,rule_based,
618007,2025-12,expenditure_progress_divergence,Expenditure 0.00 below expected 699.33 for progress 99.0%,rule_based,
618007,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 699.33 for progress 99.0%,rule_based,
618007,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 699.33 for progress 99.0%,rule_based,
618007,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 699.33 for progress 99.0%,rule_based,
618007,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 699.33 for progress 99.0%,rule_based,
618073,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 72.37 for progress 32.0%,rule_based,
618073,2026-02,unusual_progress_velocity,Unusually fast progress: 32.0% in one month,rule_based,
618073,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 99.51 for progress 44.0%,rule_based,
618073,2026-03,unusual_progress_velocity,Unusually fast progress: 44.0% in one month,rule_based,
618073,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 99.51 for progress 44.0%,rule_based,
618073,2026-04,unusual_progress_velocity,Unusually fast progress: 44.0% in one month,rule_based,
618073,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 113.08 for progress 50.0%,rule_based,
618073,2026-05,unusual_progress_velocity,Unusually fast progress: 50.0% in one month,rule_based,
618073,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 119.86 for progress 53.0%,rule_based,
618073,2026-06,unusual_progress_velocity,Unusually fast progress: 53.0% in one month,rule_based,
618073,2026-07,expenditure_progress_divergence,Expenditure 0.00 below expected 137.96 for progress 61.0%,rule_based,
618073,2026-07,unusual_progress_velocity,Unusually fast progress: 61.0% in one month,rule_based,
618074,2025-12,expenditure_progress_divergence,Expenditure 153.21 below expected 561.99 for progress 90.0%,rule_based,
618074,2026-02,expenditure_progress_divergence,Expenditure 153.21 below expected 561.99 for progress 90.0%,rule_based,
618074,2026-03,expenditure_progress_divergence,Expenditure 153.21 below expected 566.36 for progress 90.7%,rule_based,
618074,2026-04,expenditure_progress_divergence,Expenditure 153.21 below expected 568.23 for progress 91.0%,rule_based,
618074,2026-05,expenditure_progress_divergence,Expenditure 153.21 below expected 586.96 for progress 94.0%,rule_based,
618074,2026-06,expenditure_progress_divergence,Expenditure 154.25 below expected 593.21 for progress 95.0%,rule_based,
618074,2026-07,expenditure_progress_divergence,Expenditure 154.25 below expected 599.45 for progress 96.0%,rule_based,
618080,2025-12,expenditure_progress_divergence,Expenditure 0.00 below expected 7.07 for progress 2.0%,rule_based,
618080,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 10.60 for progress 3.0%,rule_based,
618080,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 10.95 for progress 3.1%,rule_based,
618080,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 10.95 for progress 3.1%,rule_based,
618080,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 10.95 for progress 3.1%,rule_based,
618080,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 24.73 for progress 7.0%,rule_based,
618080,2026-07,expenditure_progress_divergence,Expenditure 0.00 below expected 26.50 for progress 7.5%,rule_based,
618120,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 42.41 for progress 4.0%,rule_based,
618120,2026-07,expenditure_progress_divergence,Expenditure 0.22 below expected 42.41 for progress 4.0%,rule_based,
618121,2025-12,expenditure_progress_divergence,Expenditure 176.32 exceeds expected 0.00 for progress 0.0%,rule_based,
618121,2026-02,expenditure_progress_divergence,Expenditure 176.32 below expected 393.11 for progress 92.0%,rule_based,
618121,2026-02,unusual_progress_velocity,Unusually fast progress: 92.0% in one month,rule_based,
618121,2026-03,expenditure_progress_divergence,Expenditure 178.43 below expected 397.38 for progress 93.0%,rule_based,
618121,2026-03,unusual_progress_velocity,Unusually fast progress: 93.0% in one month,rule_based,
618121,2026-04,expenditure_progress_divergence,Expenditure 178.43 below expected 397.38 for progress 93.0%,rule_based,
618121,2026-04,unusual_progress_velocity,Unusually fast progress: 93.0% in one month,rule_based,
618121,2026-05,expenditure_progress_divergence,Expenditure 178.43 below expected 397.38 for progress 93.0%,rule_based,
618121,2026-05,unusual_progress_velocity,Unusually fast progress: 93.0% in one month,rule_based,
618121,2026-06,expenditure_progress_divergence,Expenditure 198.15 below expected 397.38 for progress 93.0%,rule_based,
618121,2026-06,unusual_progress_velocity,Unusually fast progress: 93.0% in one month,rule_based,
618121,2026-07,expenditure_progress_divergence,Expenditure 198.23 below expected 397.38 for progress 93.0%,rule_based,
618121,2026-07,unusual_progress_velocity,Unusually fast progress: 93.0% in one month,rule_based,
618126,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 105.46 for progress 22.0%,rule_based,
618126,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 263.65 for progress 55.0%,rule_based,
618126,2026-03,unusual_progress_velocity,Unusually fast progress: 33.0% in one month,rule_based,
618126,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 278.03 for progress 58.0%,rule_based,
618126,2026-04,unusual_progress_velocity,Unusually fast progress: 36.0% in one month,rule_based,
618126,2026-05,expenditure_progress_divergence,Expenditure 11.75 below expected 278.03 for progress 58.0%,rule_based,
618126,2026-05,unusual_progress_velocity,Unusually fast progress: 36.0% in one month,rule_based,
618126,2026-06,expenditure_progress_divergence,Expenditure 67.37 below expected 278.51 for progress 58.1%,rule_based,
618126,2026-06,unusual_progress_velocity,Unusually fast progress: 36.1% in one month,rule_based,
618126,2026-07,expenditure_progress_divergence,Expenditure 67.37 below expected 281.63 for progress 58.75%,rule_based,
618126,2026-07,unusual_progress_velocity,Unusually fast progress: 36.8% in one month,rule_based,
618146,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 128.74 for progress 26.0%,rule_based,
618146,2026-02,unusual_progress_velocity,Unusually fast progress: 26.0% in one month,rule_based,
618146,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 158.45 for progress 32.0%,rule_based,
618146,2026-03,unusual_progress_velocity,Unusually fast progress: 32.0% in one month,rule_based,
618146,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 163.40 for progress 33.0%,rule_based,
618146,2026-04,unusual_progress_velocity,Unusually fast progress: 33.0% in one month,rule_based,
618146,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 178.26 for progress 36.0%,rule_based,
618146,2026-05,unusual_progress_velocity,Unusually fast progress: 36.0% in one month,rule_based,
618146,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 183.21 for progress 37.0%,rule_based,
618146,2026-06,unusual_progress_velocity,Unusually fast progress: 37.0% in one month,rule_based,
618146,2026-07,expenditure_progress_divergence,Expenditure 0.38 below expected 193.11 for progress 39.0%,rule_based,
618146,2026-07,unusual_progress_velocity,Unusually fast progress: 39.0% in one month,rule_based,
618228,2025-12,expenditure_progress_divergence,Expenditure 0.00 below expected 1931.44 for progress 66.0%,rule_based,
618228,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 2019.23 for progress 69.0%,rule_based,
618228,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 2060.49 for progress 70.41%,rule_based,
618228,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 2121.95 for progress 72.51%,rule_based,
618228,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 2156.48 for progress 73.69%,rule_based,
618228,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 2192.77 for progress 74.93%,rule_based,
618228,2026-07,expenditure_progress_divergence,Expenditure 622.65 below expected 2204.47 for progress 75.33%,rule_based,
618246,2025-12,expenditure_progress_divergence,Expenditure 0.00 below expected 488.50 for progress 44.0%,rule_based,
618246,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 488.50 for progress 44.0%,rule_based,
618246,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 541.13 for progress 48.74%,rule_based,
618246,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 552.67 for progress 49.78%,rule_based,
618246,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 563.77 for progress 50.78%,rule_based,
618246,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 576.32 for progress 51.91%,rule_based,
618250,2025-12,expenditure_progress_divergence,Expenditure 0.00 below expected 245.16 for progress 8.0%,rule_based,
618250,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 275.80 for progress 9.0%,rule_based,
618250,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 313.80 for progress 10.24%,rule_based,
618250,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 327.59 for progress 10.69%,rule_based,
618250,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 485.10 for progress 15.83%,rule_based,
618250,2026-06,expenditure_progress_divergence,Expenditure 0.00 below expected 528.31 for progress 17.24%,rule_based,
618250,2026-07,expenditure_progress_divergence,Expenditure 0.00 below expected 571.83 for progress 18.66%,rule_based,
618251,2026-02,expenditure_progress_divergence,Expenditure 0.00 below expected 33.23 for progress 2.0%,rule_based,
618251,2026-03,expenditure_progress_divergence,Expenditure 0.00 below expected 83.56 for progress 5.03%,rule_based,
618251,2026-04,expenditure_progress_divergence,Expenditure 0.00 below expected 91.70 for progress 5.52%,rule_based,
618251,2026-05,expenditure_progress_divergence,Expenditure 0.00 below expected 100.51 for progress 6.05%,rule_based,
618251,2026-06,expenditure_progress_divergence,Expenditure 0.83 below expected 131.07 for progress 7.89%,rule_based,
618251,2026-07,expenditure_progress_divergence,Expenditure 0.83 below expected 150.68 for progress 9.07%,rule_based,
618569,2025-12,expenditure_progress_divergence,Expenditure 99.85 below expected 225.73 for progress 63.0%,rule_based,
618569,2026-02,expenditure_progress_divergence,Expenditure 104.51 below expected 225.73 for progress 63.0%,rule_based,
618582,2026-02,expenditure_progress_divergence,Expenditure 599.36 below expected 1282.97 for progress 100.0%,rule_based,
618582,2026-03,expenditure_progress_divergence,Expenditure 599.36 below expected 1282.97 for progress 100.0%,rule_based,
618582,2026-04,expenditure_progress_divergence,Expenditure 599.36 below expected 1282.97 for progress 100.0%,rule_based,
618582,2026-05,expenditure_progress_divergence,Expenditure 599.36 below expected 1282.97 for progress 100.0%,rule_based,
618725,2026-02,expenditure_progress_divergence,Expenditure 0.87 below expected 76.81 for progress 4.0%,rule_based,
618725,2026-03,expenditure_progress_divergence,Expenditure 0.87 below expected 136.91 for progress 7.13%,rule_based,
618725,2026-04,expenditure_progress_divergence,Expenditure 64.59 below expected 199.32 for progress 10.38%,rule_based,
618725,2026-05,expenditure_progress_divergence,Expenditure 129.12 below expected 271.71 for progress 14.15%,rule_based,
618726,2026-02,expenditure_progress_divergence,Expenditure 32.81 below expected 107.32 for progress 8.0%,rule_based,
618726,2026-03,expenditure_progress_divergence,Expenditure 32.81 below expected 156.69 for progress 11.68%,rule_based,
618727,2026-02,expenditure_progress_divergence,Expenditure 18.69 below expected 171.14 for progress 10.0%,rule_based,
618727,2026-03,expenditure_progress_divergence,Expenditure 18.69 below expected 184.84 for progress 10.8%,rule_based,
618727,2026-04,expenditure_progress_divergence,Expenditure 123.30 below expected 273.83 for progress 16.0%,rule_based,
618740,2025-12,expenditure_progress_divergence,Expenditure 243.51 below expected 525.66 for progress 34.0%,rule_based,
618740,2026-01,expenditure_progress_divergence,Expenditure 193.54 below expected 602.97 for progress 39.0%,rule_based,
618740,2026-02,expenditure_progress_divergence,Expenditure 258.16 below expected 618.43 for progress 40.0%,rule_based,
