project_id,reporting_month,sector,state,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,future_3m_cost_revision,future_6m_cost_revision,future_3m_progress_stall,future_6m_progress_stall
618569,2026-03,,Bihar,210.05,358.3,115.35,64.05,0,0,1,1
618569,2026-04,,Bihar,210.05,358.3,116.29,64.05,0,0,1,1
618569,2026-05,,Bihar,210.05,358.3,116.57,64.05,0,0,1,1
618570,2025-12,,Bihar,325.57,248.92,227.89,96.0,0,0,1,1
618570,2026-02,,Bihar,325.57,248.92,225.44,99.0,0,0,1,1
618570,2026-03,,Bihar,325.57,248.92,225.44,99.78,0,0,1,1
618570,2026-04,,Bihar,325.57,248.92,225.44,99.78,0,0,1,1
618571,2025-12,,Bihar,227.25,321.23,193.52,68.0,0,0,0,0
618571,2026-02,,Bihar,227.25,321.23,208.23,75.0,0,0,1,1
618571,2026-03,,Bihar,227.25,321.23,208.23,77.35,0,0,1,1
618571,2026-04,,Bihar,227.25,321.23,224.1,80.46,0,0,1,1
618571,2026-05,,Bihar,227.25,321.23,224.56,80.95,0,0,1,1
618571,2026-06,,Bihar,227.25,321.23,233.7,83.0,0,0,1,1
618582,2026-02,,Bihar,1282.97,1282.97,599.36,100.0,0,0,1,1
618582,2026-03,,Bihar,1282.97,1282.97,599.36,100.0,0,0,1,1
618582,2026-04,,Bihar,1282.97,1282.97,599.36,100.0,0,0,1,1
618583,2026-02,,Bihar,1358.77,1358.77,713.95,100.0,0,0,1,1
618583,2026-03,,Bihar,1358.77,1358.77,713.95,100.0,0,0,1,1
618583,2026-04,,Bihar,1358.77,1358.77,713.95,100.0,0,0,1,1
618725,2026-01,,Bihar,1915.99,1920.21,,,0,0,,
618725,2026-02,,Bihar,1915.99,1920.21,0.87,4.0,0,0,0,0
618725,2026-03,,Bihar,1915.99,1920.21,0.87,7.13,0,0,0,0
618725,2026-04,,Bihar,1915.99,1920.21,64.59,10.38,0,0,0,0
618725,2026-05,,Bihar,1915.99,1920.21,129.12,14.15,0,0,0,0
618725,2026-06,,Bihar,1915.99,1920.21,405.1,23.77,0,0,1,1
618726,2026-01,,Bihar,1240.93,1341.52,,,0,0,,
618726,2026-02,,Bihar,1240.93,1341.52,32.81,8.0,0,0,0,0
618726,2026-03,,Bihar,1240.93,1341.52,32.81,11.68,0,0,0,0
618726,2026-04,,Bihar,1240.93,1341.52,103.25,14.08,0,0,0,0
618726,2026-05,,Bihar,1240.93,1341.52,168.48,21.22,0,0,1,1
618726,2026-06,,Bihar,1240.93,1341.52,244.38,25.37,0,0,1,1
618727,2026-01,,Bihar,1576.94,1711.44,,,0,0,,
618727,2026-02,,Bihar,1576.94,1711.44,18.69,10.0,0,0,0,0
618727,2026-03,,Bihar,1576.94,1711.44,18.69,10.8,0,0,0,0
618727,2026-04,,Bihar,1576.94,1711.44,123.3,16.0,0,0,0,0
618727,2026-05,,Bihar,1576.94,1711.44,181.24,20.15,0,0,0,0
618727,2026-06,,Bihar,1576.94,1711.44,313.1,22.0,0,0,0,0
618738,2025-12,,Bihar,6291.69,3351.62,421.4,13.0,0,0,1,1
618738,2026-01,,Bihar,6291.69,3351.62,457.62,14.0,0,0,1,1
618738,2026-02,,Bihar,6291.69,3351.62,501.89,16.0,0,0,1,1
618738,2026-03,,Bihar,6291.69,3351.62,501.89,17.09,0,0,1,1
618738,2026-04,,Bihar,6291.69,3351.62,581.87,19.02,0,0,1,1
618738,2026-05,,Bihar,6291.69,3351.62,660.36,20.1,0,0,1,1
618738,2026-06,,Bihar,6291.69,3351.62,733.93,21.21,0,0,1,1
618739,2025-12,,Bihar,1390.92,1427.43,282.35,33.0,0,0,0,0
618739,2026-01,,Bihar,1390.92,1427.43,282.35,33.0,0,0,0,0
618739,2026-02,,Bihar,1390.92,1427.43,342.13,41.0,0,0,1,0
618739,2026-03,,Bihar,1390.92,1427.43,342.13,44.13,0,0,0,0
618739,2026-04,,Bihar,1390.92,1427.43,341.86,45.35,0,0,0,0
618739,2026-05,,Bihar,1390.92,1427.43,368.03,46.79,0,0,0,0
618739,2026-06,,Bihar,1390.92,1427.43,604.49,54.1,0,0,1,1
618740,2025-12,,Bihar,1494.31,1546.07,243.51,34.0,0,0,0,0
618740,2026-01,,Bihar,1494.31,1546.07,193.54,39.0,0,0,1,1
618740,2026-02,,Bihar,1494.31,1546.07,258.16,40.0,0,0,1,1
618740,2026-03,,Bihar,1494.31,1546.07,258.16,42.6,0,0,1,1
618740,2026-04,,Bihar,1494.31,1546.07,264.72,43.6,0,0,1,1
618740,2026-05,,Bihar,1494.31,1546.07,282.33,43.8,0,0,0,0
618740,2026-06,,Bihar,1494.31,1546.07,664.55,50.15,0,0,1,1
618741,2025-12,,Bihar,1857.58,1969.3,345.49,23.0,0,0,0,1
618741,2026-01,,Bihar,1857.58,1969.3,345.76,30.0,0,0,1,1
618741,2026-02,,Bihar,1857.58,1969.3,416.49,30.0,0,0,1,1
618741,2026-03,,Bihar,1857.58,1969.3,416.49,31.34,0,0,1,1
618741,2026-04,,Bihar,1857.58,1969.3,416.74,32.17,0,0,1,1
618741,2026-05,,Bihar,1857.58,1969.3,425.65,32.68,0,0,1,1
618741,2026-06,,Bihar,1857.58,1969.3,929.35,33.48,0,0,1,1
618742,2026-04,,Bihar,1113.46,1113.46,1.31,0.0,0,0,1,1
618742,2026-05,,Bihar,1113.46,1113.46,1.35,0.0,0,0,1,1
618742,2026-06,,Bihar,1113.46,1113.46,12.43,0.5,0,0,1,1
618774,2025-12,,Bihar,984.63,827.51,798.12,100.0,0,0,1,1
618774,2026-01,,Bihar,984.63,827.51,798.12,100.0,0,0,1,1
618774,2026-02,,Bihar,984.63,827.51,798.12,100.0,0,0,1,1
618774,2026-03,,Bihar,984.63,827.51,798.12,100.0,0,0,1,1
618774,2026-04,,Bihar,984.63,827.51,798.12,100.0,0,0,1,1
618775,2026-01,,Bihar,226.32,,,,0,0,,
618775,2026-02,,Bihar,226.32,226.32,0.49,4.0,0,0,0,0
618775,2026-03,,Bihar,226.32,226.32,0.49,7.52,0,0,0,0
618775,2026-04,,Bihar,226.32,226.32,1.94,15.93,0,0,0,0
618775,2026-05,,Bihar,226.32,226.32,4.48,21.03,0,0,1,1
618775,2026-06,,Bihar,226.32,226.32,5.62,24.84,0,0,1,1
618779,2025-12,,Bihar,1505.0,349.96,304.99,78.0,0,0,0,0
618779,2026-01,,Bihar,1505.0,349.96,305.2,96.0,0,0,1,1
618779,2026-02,,Bihar,1505.0,349.96,305.23,96.0,0,0,1,1
618779,2026-03,,Bihar,1505.0,349.96,305.23,96.5,0,0,1,1
618779,2026-04,,Bihar,1505.0,349.96,305.59,96.5,0,0,1,1
618790,2026-04,,Bihar,1422.37,1537.99,273.52,41.0,0,0,0,0
618790,2026-05,,Bihar,1422.37,1537.99,273.74,43.5,0,0,1,1
618790,2026-06,,Bihar,1422.37,1537.99,623.75,46.1,0,0,1,1
618791,2026-01,,Bihar,1538.76,,,,0,0,,
618791,2026-02,,Bihar,1538.76,1538.76,47.53,6.0,0,0,0,0
618791,2026-03,,Bihar,1538.76,1538.76,47.53,14.26,0,0,0,0
618791,2026-04,,Bihar,1538.76,1538.76,95.18,17.16,0,0,0,0
618791,2026-05,,Bihar,1538.76,1538.76,146.2,21.54,0,0,1,1
618791,2026-06,,Bihar,1538.76,1538.76,564.37,26.6,0,0,1,1
618839,2025-12,,Bihar,1309.47,2107.68,796.99,100.0,0,0,1,1
618839,2026-01,,Bihar,1309.47,2107.68,805.51,100.0,0,0,1,1
618839,2026-02,,Bihar,1309.47,2107.68,805.89,100.0,0,0,1,1
618839,2026-03,,Bihar,1309.47,2107.68,812.81,100.0,0,0,1,1
618839,2026-04,,Bihar,1309.47,2107.68,812.81,100.0,0,0,1,1
618840,2025-12,,Bihar,664.02,891.64,337.23,97.0,0,0,1,1
618840,2026-01,,Bihar,664.02,891.64,340.08,97.0,0,0,1,1
618840,2026-02,,Bihar,664.02,891.64,340.09,97.0,0,0,1,1
618840,2026-03,,Bihar,664.02,891.64,340.09,97.67,0,0,1,1
618840,2026-04,,Bihar,664.02,891.64,351.77,97.67,0,0,1,1
618840,2026-05,,Bihar,664.02,891.64,352.28,97.71,0,0,1,1
618840,2026-06,,Bihar,664.02,891.64,813.98,97.72,0,0,1,1
618841,2025-12,,Bihar,491.04,348.38,316.67,92.0,0,0,1,1
618841,2026-01,,Bihar,491.04,348.38,325.6,93.0,0,0,1,1
618841,2026-02,,Bihar,491.04,348.38,333.67,93.0,0,0,1,1
618841,2026-03,,Bihar,491.04,348.38,333.67,93.88,0,0,1,1
618841,2026-04,,Bihar,491.04,348.38,342.96,93.88,0,0,1,1
618841,2026-05,,Bihar,491.04,348.38,345.21,95.72,0,0,1,1
618841,2026-06,,Bihar,491.04,348.38,348.04,95.72,0,0,1,1
618861,2025-12,,Bihar,897.45,1397.47,697.4,91.0,0,0,1,1
618861,2026-01,,Bihar,897.45,1397.47,697.42,97.0,0,0,1,1
618861,2026-02,,Bihar,897.45,1397.47,697.45,97.0,0,0,1,1
618861,2026-03,,Bihar,897.45,1397.47,838.02,97.85,0,0,1,1
618861,2026-04,,Bihar,897.45,1397.47,897.09,97.85,0,0,1,1
618861,2026-05,,Bihar,897.45,1397.47,897.13,97.85,0,0,1,1
618861,2026-06,,Bihar,897.45,1397.47,914.25,97.85,0,0,1,1
618862,2026-02,,Bihar,2156.22,3046.61,1589.83,99.0,0,0,1,1
618862,2026-03,,Bihar,2156.22,3046.61,1589.83,99.14,0,0,1,1
618862,2026-04,,Bihar,2156.22,3046.61,1668.28,99.14,0,0,1,1
618862,2026-05,,Bihar,2156.22,3046.61,1668.28,99.14,0,0,1,1
618862,2026-06,,Bihar,2156.22,3046.61,1815.2,99.14,0,0,1,1
618902,2025-12,,Bihar,662.44,1311.22,867.61,85.0,0,0,1,1
618902,2026-01,,Bihar,662.44,1311.22,902.44,85.0,0,0,1,1
618902,2026-02,,Bihar,662.44,1311.22,917.26,85.0,0,0,1,1
618902,2026-03,,Bihar,662.44,1311.22,917.26,85.25,0,0,1,1
618902,2026-04,,Bihar,662.44,1311.22,933.08,85.25,0,0,1,1
618902,2026-05,,Bihar,662.44,1311.22,933.08,88.38,0,0,1,1
618902,2026-06,,Bihar,662.44,1311.22,1125.2,90.07,0,0,1,1
618903,2025-12,,Bihar,1028.28,1244.09,805.43,89.0,0,0,1,1
618903,2026-01,,Bihar,1028.28,1244.09,814.45,89.0,0,0,1,1
618903,2026-02,,Bihar,1028.28,1244.09,665.99,91.0,0,0,1,1
618903,2026-03,,Bihar,1028.28,1244.09,815.63,91.03,0,0,1,1
618903,2026-04,,Bihar,1028.28,1244.09,831.69,91.03,0,0,1,1
618903,2026-05,,Bihar,1028.28,1244.09,831.69,91.03,0,0,1,1
618903,2026-06,,Bihar,1028.28,1244.09,1220.65,94.0,0,0,1,1
618904,2025-12,,Bihar,2127.86,2171.6,3.78,57.0,0,0,0,0
618904,2026-01,,Bihar,2127.86,2171.6,3.78,57.0,0,0,0,0
618904,2026-02,,Bihar,2127.86,2171.6,3.78,57.0,0,0,0,0
618904,2026-03,,Bihar,2127.86,2171.6,98.07,89.81,0,0,1,1
618904,2026-04,,Bihar,2127.86,2171.6,98.07,89.81,0,0,1,1
618904,2026-05,,Bihar,2127.86,2171.6,98.07,89.81,0,0,1,1
618905,2026-02,,Bihar,470.5,528.48,177.55,55.0,0,0,0,0
618905,2026-03,,Bihar,470.5,528.48,177.55,65.23,0,0,0,0
618905,2026-04,,Bihar,470.5,528.48,243.02,68.87,0,0,0,0
618905,2026-05,,Bihar,470.5,528.48,250.42,68.43,0,0,0,0
618905,2026-06,,Bihar,470.5,528.48,287.52,73.26,0,0,0,0
618914,2026-02,,Bihar,4432.97,2625.4,1227.02,49.0,0,0,0,0
618914,2026-03,,Bihar,4432.97,2625.4,1227.02,52.48,0,0,0,0
618914,2026-04,,Bihar,4432.97,2625.4,1371.21,54.99,0,0,0,0
618914,2026-05,,Bihar,4432.97,2625.4,1444.1,58.88,0,0,1,1
618914,2026-06,,Bihar,4432.97,2625.4,1517.29,61.12,0,0,1,1
618915,2025-12,,Bihar,1637.29,777.2,728.91,89.0,0,0,1,1
618915,2026-01,,Bihar,1637.29,777.2,728.91,89.0,0,0,1,1
618915,2026-02,,Bihar,1637.29,777.2,728.91,89.0,0,0,1,1
618915,2026-03,,Bihar,1637.29,777.2,728.91,89.01,0,0,1,1
618915,2026-04,,Bihar,1637.29,777.2,728.91,89.01,0,0,1,1
618916,2025-12,,Bihar,1077.46,799.7,774.78,92.0,0,0,1,1
618916,2026-01,,Bihar,1077.46,799.7,774.78,92.0,0,0,1,1
618916,2026-02,,Bihar,1077.46,799.7,774.78,92.0,0,0,1,1
618916,2026-03,,Bihar,1077.46,799.7,774.78,92.0,0,0,1,1
618916,2026-04,,Bihar,1077.46,799.7,774.78,92.0,0,0,1,1
618917,2026-02,,Bihar,488.24,419.66,82.68,78.0,0,0,1,1
618917,2026-03,,Bihar,488.24,419.66,82.68,80.83,0,0,1,1
618917,2026-04,,Bihar,488.24,419.66,82.7,80.83,0,0,1,1
618917,2026-05,,Bihar,488.24,419.66,101.05,80.83,0,0,0,0
618917,2026-06,,Bihar,488.24,419.66,101.06,87.03,0,0,1,1
618926,2026-02,,Bihar,1431.36,1927.04,98.48,7.0,0,0,1,1
618926,2026-03,,Bihar,1431.36,1927.04,98.48,10.07,0,0,1,1
618926,2026-04,,Bihar,1431.36,1927.04,190.58,10.07,0,0,1,1
618926,2026-05,,Bihar,1431.36,1927.04,190.78,10.08,0,0,1,1
618926,2026-06,,Bihar,1431.36,1927.04,502.89,10.33,0,0,1,1
618953,2025-12,,Bihar,1199.58,1223.94,837.89,81.0,0,0,0,1
618953,2026-01,,Bihar,1199.58,1223.94,864.12,87.0,0,0,1,1
618953,2026-02,,Bihar,1199.58,1223.94,885.21,88.0,0,0,1,1
618953,2026-03,,Bihar,1199.58,1223.94,1086.2,89.23,0,0,1,1
618953,2026-04,,Bihar,1199.58,1223.94,1120.87,89.23,0,0,1,1
618953,2026-05,,Bihar,1199.58,1223.94,1147.24,91.14,0,0,1,1
618953,2026-06,,Bihar,1199.58,1223.94,1308.0,91.99,0,0,1,1
618954,2026-02,,Bihar,1473.2,1703.02,550.3,10.0,0,0,1,0
618954,2026-03,,Bihar,1473.2,1703.02,550.3,11.5,0,0,0,0
618954,2026-04,,Bihar,1473.2,1703.02,586.95,16.41,0,0,1,1
618954,2026-05,,Bihar,1473.2,1703.02,587.15,17.45,0,0,0,0
618954,2026-06,,Bihar,1473.2,1703.02,641.88,21.5,0,0,1,1
618955,2025-12,,Bihar,638.29,1067.51,125.16,95.0,0,0,1,1
618955,2026-01,,Bihar,638.29,1067.51,125.18,99.0,0,0,1,1
618955,2026-02,,Bihar,638.29,1067.51,125.18,99.0,0,0,1,1
618955,2026-03,,Bihar,638.29,1067.51,559.21,99.66,0,0,1,1
618955,2026-04,,Bihar,638.29,1067.51,622.86,99.66,0,0,1,1
618955,2026-05,,Bihar,638.29,1067.51,622.86,99.8,0,0,1,1
618955,2026-06,,Bihar,638.29,1067.51,1096.09,99.8,0,0,1,1
618956,2026-02,,Bihar,498.97,380.3,3.19,13.0,0,0,0,0
618956,2026-03,,Bihar,498.97,380.3,3.19,17.12,0,0,1,1
618956,2026-04,,Bihar,498.97,380.3,43.95,20.42,0,0,1,1
618956,2026-05,,Bihar,498.97,380.3,43.95,22.4,0,0,1,1
618956,2026-06,,Bihar,498.97,380.3,43.95,25.03,0,0,1,1
619127,2026-01,,Bihar,2185.75,2118.46,,,0,0,,
619127,2026-02,,Bihar,2185.75,2118.46,373.6,23.0,0,0,1,1
619127,2026-03,,Bihar,2185.75,2118.46,373.6,24.57,0,0,1,1
619127,2026-04,,Bihar,2185.75,2118.46,373.63,24.67,0,0,1,1
619127,2026-05,,Bihar,2185.75,2118.46,411.78,25.76,0,0,1,1
619127,2026-06,,Bihar,2185.75,2118.46,717.01,29.13,0,0,1,1
619136,2026-01,,Bihar,610.78,628.65,,,0,0,,
619136,2026-02,,Bihar,610.78,628.65,304.24,97.0,0,0,1,1
619136,2026-03,,Bihar,610.78,628.65,304.24,99.5,0,0,1,1
619136,2026-04,,Bihar,610.78,628.65,328.56,99.5,0,0,1,1
619136,2026-05,,Bihar,610.78,628.65,335.08,100.0,0,0,1,1
619136,2026-06,,Bihar,610.78,628.65,336.7,100.0,0,0,1,1
619152,2026-01,,Bihar,1182.94,1898.84,59.61,99.0,0,0,1,1
619152,2026-02,,Bihar,1182.94,1898.84,59.61,99.0,0,0,1,1
619152,2026-03,,Bihar,1182.94,1898.84,867.69,99.95,0,0,1,1
619152,2026-04,,Bihar,1182.94,1898.84,843.24,99.95,0,0,1,1
619152,2026-05,,Bihar,1182.94,1898.84,843.24,99.95,0,0,1,1
619152,2026-06,,Bihar,1182.94,1898.84,1797.43,99.95,0,0,1,1
619166,2026-01,,Bihar,768.35,968.42,,,0,0,,
619166,2026-02,,Bihar,768.35,968.42,383.1,99.0,0,0,1,1
619166,2026-03,,Bihar,768.35,968.42,383.1,99.2,0,0,1,1
619166,2026-04,,Bihar,768.35,968.42,410.55,99.4,0,0,1,1
619166,2026-05,,Bihar,768.35,968.42,410.57,99.5,0,0,1,1
619166,2026-06,,Bihar,768.35,968.42,503.02,99.5,0,0,1,1
619289,2026-03,,Bihar,1659.81,1696.66,445.37,75.45,0,0,1,1
619289,2026-04,,Bihar,1659.81,1696.66,506.33,78.09,0,0,1,1
619289,2026-05,,Bihar,1659.81,1696.66,547.01,78.09,0,0,1,1
619289,2026-06,,Bihar,1659.81,1696.66,670.56,82.72,0,0,1,1
619301,2026-03,,Bihar,537.88,633.91,197.77,99.99,0,0,1,1
619301,2026-04,,Bihar,537.88,633.91,200.58,99.99,0,0,1,1
619301,2026-05,,Bihar,537.88,633.91,200.58,99.99,0,0,1,1
619301,2026-06,,Bihar,537.88,633.91,573.9,99.99,0,0,1,1
619305,2026-03,,Bihar,1769.5,2024.59,504.17,72.1,0,0,1,1
619305,2026-04,,Bihar,1769.5,2024.59,574.08,75.04,0,0,1,1
619305,2026-05,,Bihar,1769.5,2024.59,574.1,76.01,0,0,1,1
619305,2026-06,,Bihar,1769.5,2024.59,672.67,77.3,0,0,1,1
619306,2026-03,,Bihar,1020.84,1235.65,452.21,93.13,0,0,1,1
619306,2026-04,,Bihar,1020.84,1235.65,478.11,93.13,0,0,1,1
619306,2026-05,,Bihar,1020.84,1235.65,480.53,93.13,0,0,1,1
619306,2026-06,,Bihar,1020.84,1235.65,633.41,95.31,0,0,1,1
619317,2026-04,,Bihar,2723.39,2906.78,26.74,99.45,0,0,1,1
619317,2026-05,,Bihar,2723.39,2906.78,929.26,99.45,0,0,1,1
619317,2026-06,,Bihar,2723.39,2906.78,2160.8,99.45,0,0,1,1
619320,2026-04,,Bihar,2290.72,2311.1,468.71,100.0,0,0,1,1
617908,2026-02,,Chhattisgarh,161.96,161.96,0.0,5.0,0,0,0,0
617908,2026-03,,Chhattisgarh,161.96,161.96,0.0,32.0,0,0,0,0
617908,2026-04,,Chhattisgarh,161.96,161.96,0.0,32.0,0,0,0,0
617908,2026-05,,Chhattisgarh,161.96,161.96,0.0,37.0,0,0,1,1
617908,2026-06,,Chhattisgarh,161.96,161.96,0.0,42.0,0,0,1,1
617919,2025-12,,Chhattisgarh,349.03,349.03,0.0,97.0,0,0,1,1
617919,2026-01,,Chhattisgarh,349.03,349.03,0.0,97.0,0,0,1,1
617919,2026-02,,Chhattisgarh,349.03,349.03,0.0,97.0,0,0,1,1
617919,2026-03,,Chhattisgarh,349.03,349.03,0.0,97.9,0,0,1,1
617919,2026-04,,Chhattisgarh,349.03,349.03,0.0,97.9,0,0,1,1
617919,2026-05,,Chhattisgarh,349.03,349.03,0.0,97.9,0,0,1,1
617919,2026-06,,Chhattisgarh,349.03,349.03,0.0,97.9,0,0,1,1
617971,2026-01,,Chhattisgarh,322.4,,,,0,0,,
617971,2026-02,,Chhattisgarh,322.4,322.4,1.1,20.0,0,0,0,0
617971,2026-03,,Chhattisgarh,322.4,322.4,1.1,48.0,0,0,0,0
617971,2026-04,,Chhattisgarh,322.4,322.4,1.1,62.0,0,0,0,0
617971,2026-05,,Chhattisgarh,322.4,322.4,1.1,66.0,0,0,1,1
617971,2026-06,,Chhattisgarh,322.4,322.4,1.14,70.0,0,0,1,1
617972,2026-02,,Chhattisgarh,200.67,200.67,14.99,0.0,0,0,1,1
617972,2026-03,,Chhattisgarh,200.67,200.67,14.99,0.0,0,0,1,1
617972,2026-04,,Chhattisgarh,200.67,200.67,14.99,0.0,0,0,1,1
617972,2026-05,,Chhattisgarh,200.67,200.67,14.99,0.0,0,0,1,1
617972,2026-06,,Chhattisgarh,200.67,200.67,0.0,0.0,0,0,1,1
617973,2025-12,,Chhattisgarh,188.8,188.8,1.06,97.0,0,0,1,1
617973,2026-01,,Chhattisgarh,188.8,188.8,1.06,97.0,0,0,1,1
617973,2026-02,,Chhattisgarh,188.8,188.8,1.06,97.0,0,0,1,1
617973,2026-03,,Chhattisgarh,188.8,188.8,102.56,97.0,0,0,1,1
617973,2026-04,,Chhattisgarh,188.8,188.8,102.56,97.0,0,0,1,1
618014,2026-02,,Chhattisgarh,199.05,199.05,5.99,7.0,0,0,0,0
618014,2026-03,,Chhattisgarh,199.05,199.05,15.65,28.87,0,0,1,1
618014,2026-04,,Chhattisgarh,199.05,199.05,28.95,31.0,0,0,1,1
618014,2026-05,,Chhattisgarh,199.05,199.05,28.95,32.87,0,0,1,1
618014,2026-06,,Chhattisgarh,199.05,199.05,52.96,33.58,0,0,0,0
618015,2026-02,,Chhattisgarh,225.41,228.93,43.96,37.0,0,0,0,0
618015,2026-03,,Chhattisgarh,225.41,228.93,62.63,45.0,0,0,0,0
618015,2026-04,,Chhattisgarh,225.41,228.93,63.38,55.0,0,0,1,1
618015,2026-05,,Chhattisgarh,225.41,228.93,70.96,57.0,0,0,1,1
618015,2026-06,,Chhattisgarh,225.41,228.93,77.46,60.0,0,0,1,1
618016,2026-02,,Chhattisgarh,397.44,397.44,7.69,2.0,0,0,0,0
618016,2026-03,,Chhattisgarh,397.44,397.44,18.97,10.22,0,0,0,0
618016,2026-04,,Chhattisgarh,397.44,397.44,18.97,10.22,0,0,0,0
618016,2026-05,,Chhattisgarh,397.44,397.44,24.33,17.25,0,0,0,0
618016,2026-06,,Chhattisgarh,397.44,397.44,56.95,26.26,0,0,1,1
618017,2026-02,,Chhattisgarh,286.0,286.0,65.63,42.0,0,0,0,0
618017,2026-03,,Chhattisgarh,286.0,286.0,73.61,50.0,0,0,0,0
618017,2026-04,,Chhattisgarh,286.0,286.0,78.67,60.0,0,0,1,1
618017,2026-05,,Chhattisgarh,286.0,286.0,78.7,60.0,0,0,1,1
618017,2026-06,,Chhattisgarh,286.0,286.0,87.54,60.0,0,0,1,1
618018,2026-02,,Chhattisgarh,351.19,351.19,11.47,10.0,0,0,1,1
618018,2026-03,,Chhattisgarh,351.19,351.19,11.48,10.0,0,0,1,1
618018,2026-04,,Chhattisgarh,351.19,351.19,11.48,10.0,0,0,1,1
618018,2026-05,,Chhattisgarh,351.19,351.19,11.48,11.0,0,0,1,1
618018,2026-06,,Chhattisgarh,351.19,351.19,11.63,11.0,0,0,1,1
618064,2025-12,,Chhattisgarh,278.97,278.97,201.05,0.0,0,0,0,0
618064,2026-01,,Chhattisgarh,278.97,278.97,201.05,90.0,0,0,1,1
618064,2026-02,,Chhattisgarh,278.97,278.97,201.05,90.0,0,0,1,1
618064,2026-03,,Chhattisgarh,278.97,278.97,201.05,90.0,0,0,1,1
618064,2026-04,,Chhattisgarh,278.97,278.97,201.05,90.0,0,0,1,1
618078,2025-12,,Chhattisgarh,193.16,193.16,56.27,0.0,0,0,0,0
618078,2026-01,,Chhattisgarh,193.16,193.16,56.27,85.0,0,0,1,1
618078,2026-02,,Chhattisgarh,193.16,193.16,56.27,85.0,0,0,1,1
618078,2026-03,,Chhattisgarh,193.16,193.16,97.78,85.0,0,0,1,1
618078,2026-04,,Chhattisgarh,193.16,193.16,97.78,85.0,0,0,1,1
618589,2025-12,,Chhattisgarh,1072.99,1656.73,537.0,60.0,0,0,0,0
618589,2026-01,,Chhattisgarh,1828.0,1656.73,537.0,60.0,0,0,0,0
618589,2026-02,,Chhattisgarh,1828.0,1656.73,626.17,67.0,0,0,1,1
618589,2026-03,,Chhattisgarh,1828.0,1656.73,626.17,68.93,0,0,1,1
618589,2026-04,,Chhattisgarh,1828.0,1656.73,690.27,69.87,0,0,1,1
618589,2026-05,,Chhattisgarh,1828.0,1656.73,715.96,69.87,0,0,1,1
618589,2026-06,,Chhattisgarh,1828.0,1656.73,1016.41,74.93,0,0,1,1
618590,2025-12,,Chhattisgarh,1216.23,1561.97,406.66,40.0,0,0,0,0
618590,2026-01,,Chhattisgarh,1958.9,1561.97,406.66,40.0,0,0,0,0
618590,2026-02,,Chhattisgarh,1958.9,1561.97,536.21,60.0,0,0,0,0
618590,2026-03,,Chhattisgarh,1958.9,1561.97,536.21,66.21,0,0,1,1
618590,2026-04,,Chhattisgarh,1958.9,1561.97,583.62,68.7,0,0,1,1
618590,2026-05,,Chhattisgarh,1958.9,1561.97,568.17,71.45,0,0,1,1
618590,2026-06,,Chhattisgarh,1958.9,1561.97,1000.81,73.96,0,0,1,1
618639,2026-01,,Chhattisgarh,1855.59,2523.86,719.76,94.0,0,0,1,1
618639,2026-02,,Chhattisgarh,1855.59,2523.86,828.11,94.0,0,0,1,1
618639,2026-03,,Chhattisgarh,1855.59,2523.86,1258.98,94.81,0,0,1,1
618639,2026-04,,Chhattisgarh,1855.59,2523.86,1290.88,94.81,0,0,1,1
618639,2026-05,,Chhattisgarh,1855.59,2523.86,1295.24,94.81,0,0,1,1
618639,2026-06,,Chhattisgarh,1855.59,2523.86,1468.47,94.81,0,0,1,1
618640,2026-02,,Chhattisgarh,2261.3,2860.36,830.23,63.0,0,0,0,0
618640,2026-03,,Chhattisgarh,2261.3,2860.36,830.23,70.22,0,0,0,0
618640,2026-04,,Chhattisgarh,2261.3,2860.36,939.34,72.77,0,0,0,0
618640,2026-05,,Chhattisgarh,2261.3,2860.36,961.31,74.43,0,0,0,0
618640,2026-06,,Chhattisgarh,2261.3,2860.36,1050.51,80.05,0,0,1,1
618673,2025-12,,Chhattisgarh,1368.19,1129.14,613.02,77.0,0,0,0,0
618673,2026-01,,Chhattisgarh,1368.19,1129.14,617.73,98.0,0,0,1,1
618673,2026-02,,Chhattisgarh,1368.19,1129.14,621.25,98.0,0,0,1,1
618673,2026-03,,Chhattisgarh,1368.19,1129.14,621.25,98.39,0,0,1,1
618673,2026-04,,Chhattisgarh,1368.19,1129.14,654.33,98.39,0,0,1,1
618673,2026-05,,Chhattisgarh,1368.19,1129.14,673.52,98.39,0,0,1,1
618673,2026-06,,Chhattisgarh,1368.19,1129.14,715.25,99.35,0,0,1,1
618674,2025-12,,Chhattisgarh,1470.73,1461.81,694.31,92.0,0,0,1,1
618674,2026-01,,Chhattisgarh,1470.73,1461.81,694.37,94.0,0,0,1,1
618674,2026-02,,Chhattisgarh,1470.73,1461.81,694.45,94.0,0,0,1,1
618674,2026-03,,Chhattisgarh,1470.73,1461.81,694.45,94.2,0,0,1,1
618674,2026-04,,Chhattisgarh,1470.73,1461.81,756.05,99.0,0,0,1,1
618674,2026-05,,Chhattisgarh,1470.73,1461.81,756.12,100.0,0,0,1,1
618674,2026-06,,Chhattisgarh,1470.73,1461.81,757.59,100.0,0,0,1,1
618675,2025-12,,Chhattisgarh,1307.16,1303.63,373.53,53.0,0,0,0,1
618675,2026-01,,Chhattisgarh,1307.16,1303.63,381.96,56.0,0,0,1,0
